id,Master_Index_Number,Theater,MsnDate,Day,Month,Year,NAF,Country_Flying_Mission,TGT_Country_Code,Country_Name,Location_Name,Target_Type_Description,Target_ID_Code,TGT_Industry_Code,Target_Industry_Description,Source_Lat,Source_Lon,Lat,Lon,Unit_ID,MDS,Aircraft_name,Msn_Type,Target_Priority,Target_priority_Explanation,Attacking_AC,Altitude,Altitude_Feet,Number_of_HE,Type_of_HE,lbs_HE,Tons_of_HE,Number_of_IC,Type_of_IC,lbs_IC,Tons_of_IC,Number_of_Frag,Type_of_FRAG,lbs_Frag,Tons_of_Frag,Total_lbs,TOTAL_TONS,Source_Launch_Base,Source_Launch_Base_Country,Source_Launch_Base_Lat,Source_Launch_Base_Long,Sortie_Dupe,Total_AC_Lost,Total_AC_Damaged,Airborne_AC,Number_of_AC_Dropping_Bombs,Time_over_Target,Sighting_Method_Code,Sighting_Explanation,BDA,Speed,Callsign,Rounds_Ammo,#_Escort_Planes,Type_of_Escort_Planes,Spares_Return_AC,WX_Fail_AC,Mech_Fail_AC,Misc_Fail_AC,Other_Fail_AC,TONS_LOST__JETTISONED,GE_ICON_Color,GE_Color_Code,GE_icon,KML_Date,NAF_Color_Code,Target_Comment,Mission_Comments,Source,Database_Edit_Comments,Speed__MPH_
142812,25003,PTO,00:00.0,10,7,1945,7 AF,USA,NULL,JAPAN,KIKAI  SHIDA ,AIRFIELD,NULL,NULL,NULL,2818,12958,28.3,129.9666667,864 BS,B24,B24,1,2,NULL,10,115,11500,NULL,100 lb GP (GP-M30),NULL,1,NULL,,NULL,NULL,366.6666667,120 lb Frag (6x20 Clusters),NULL,22,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff000000,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
142813,25004,PTO,00:00.0,10,7,1945,7 AF,USA,NULL,JAPAN,KIKAI  SHIDA ,AIRFIELD,NULL,NULL,NULL,2818,12958,28.3,129.9666667,865 BS,B24,B24,1,2,NULL,10,100,10000,NULL,100 lb GP (GP-M30),NULL,NULL,NULL,,NULL,NULL,400,120 lb Frag (6x20 Clusters),NULL,24,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff000000,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
142814,25006,PTO,00:00.0,10,7,1945,7 AF,USA,NULL,JAPAN,KIKAI  SHIDA ,AIRFIELD,NULL,NULL,NULL,2818,12958,28.3,129.9666667,867 BS,B24,B24,1,2,NULL,12,95,9500,NULL,100 lb GP (GP-M30),NULL,1,NULL,,NULL,NULL,450,120 lb Frag (6x20 Clusters),NULL,27,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff000000,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
142838,2089,PTO,00:00.0,11,7,1945,5 AF,USA,NULL,FORMOSA AND RYUKYU ISLANDS,MAKO,DOCKS,NULL,NULL,NULL,2501,12200,25.01666667,122,33 BS,B24,B24,6,9,NULL,1,125,12500,8,500 lb GP (GP-M43/M64),NULL,2,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff000000,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff0000ff,NULL,NULL,NULL,NULL,NULL
142883,2054,PTO,00:00.0,12,7,1945,5 AF,USA,NULL,FORMOSA AND RYUKYU ISLANDS,MAKO,UNIDENTIFIED TARGET,NULL,NULL,NULL,2501,12200,25.01666667,122,19 BS,B24,B24,1,9,NULL,1,120,12000,8,500 lb GP (GP-M43/M64),NULL,2,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff000000,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff0000ff,NULL,NULL,NULL,NULL,NULL
142891,25007,PTO,00:00.0,12,7,1945,7 AF,USA,NULL,JAPAN,KIKAI  SHIDA ,AIRFIELD,NULL,NULL,NULL,2818,12958,28.3,129.9666667,98 BS,B24,B24,1,1,NULL,6,95,9500,0,500 lb GP (GP-M43/M64),NULL,NULL,250,136 lb (38x4 Clusters) I-M6,NULL,17,NULL,,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff000000,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
143204,25009,PTO,00:00.0,12,7,1945,7 AF,USA,NULL,JAPAN,KIKAI  SHIDA ,AIRFIELD,NULL,NULL,NULL,2818,12958,28.3,129.9666667,864 BS,B24,B24,1,2,NULL,9,110,11000,NULL,,NULL,NULL,NULL,,NULL,NULL,176.9230769,260 lb Frag,NULL,23,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff000000,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
143224,25012,PTO,00:00.0,12,7,1945,7 AF,USA,NULL,JAPAN,KIKAI  SHIDA ,AIRFIELD,NULL,NULL,NULL,2818,12958,28.3,129.9666667,867 BS,B24,B24,1,4,NULL,9,100,10000,NULL,,NULL,NULL,NULL,,NULL,NULL,176.9230769,260 lb Frag,NULL,23,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff000000,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
143232,25010,PTO,00:00.0,12,7,1945,7 AF,USA,NULL,JAPAN,KIKAI  SHIDA ,AIRFIELD,NULL,NULL,NULL,2818,12958,28.3,129.9666667,865 BS,B24,B24,1,3,NULL,9,100,10000,NULL,100 lb GP (GP-M30),NULL,NULL,NULL,,NULL,NULL,350,120 lb Frag (6x20 Clusters),NULL,21,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff000000,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
143233,25011,PTO,00:00.0,12,7,1945,7 AF,USA,NULL,JAPAN,KIKAI  SHIDA ,AIRFIELD,NULL,NULL,NULL,2818,12958,28.3,129.9666667,866 BS,B24,B24,1,2,NULL,9,100,10000,NULL,100 lb GP (GP-M30),NULL,NULL,NULL,,NULL,NULL,350,120 lb Frag (6x20 Clusters),NULL,21,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff000000,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
