id,Master_Index_Number,Theater,MsnDate,Day,Month,Year,NAF,Country_Flying_Mission,TGT_Country_Code,Country_Name,Location_Name,Target_Type_Description,Target_ID_Code,TGT_Industry_Code,Target_Industry_Description,Source_Lat,Source_Lon,Lat,Lon,Unit_ID,MDS,Aircraft_name,Msn_Type,Target_Priority,Target_priority_Explanation,Attacking_AC,Altitude,Altitude_Feet,Number_of_HE,Type_of_HE,lbs_HE,Tons_of_HE,Number_of_IC,Type_of_IC,lbs_IC,Tons_of_IC,Number_of_Frag,Type_of_FRAG,lbs_Frag,Tons_of_Frag,Total_lbs,TOTAL_TONS,Source_Launch_Base,Source_Launch_Base_Country,Source_Launch_Base_Lat,Source_Launch_Base_Long,Sortie_Dupe,Total_AC_Lost,Total_AC_Damaged,Airborne_AC,Number_of_AC_Dropping_Bombs,Time_over_Target,Sighting_Method_Code,Sighting_Explanation,BDA,Speed,Callsign,Rounds_Ammo,#_Escort_Planes,Type_of_Escort_Planes,Spares_Return_AC,WX_Fail_AC,Mech_Fail_AC,Misc_Fail_AC,Other_Fail_AC,TONS_LOST__JETTISONED,GE_ICON_Color,GE_Color_Code,GE_icon,KML_Date,NAF_Color_Code,Target_Comment,Mission_Comments,Source,Database_Edit_Comments,Speed__MPH_
31214,26502,PTO,00:00.0,3,1,1944,7 AF,USA,NULL,MARSHALL ISLANDS,MILLI ISLAND ,GROUND INSTALLATION ,NULL,NULL,NULL,605,17144,6.083333333,171.7333333,531 S,A24,A24,1,1,NULL,NULL,NULL,NULL,10,1000 lb GP (GP-M44/M65),NULL,5,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,fffcedbb,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
32197,26049,PTO,00:00.0,7,1,1944,7 AF,USA,NULL,MARSHALL ISLANDS,EMIDJ ISLAND ,INSTALLATIONS ,NULL,NULL,NULL,600,16944,6,169.7333333,831 S,A24,A24,1,1,NULL,22,20,2000,36,500 lb GP (GP-M43/M64),NULL,9,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,fffcedbb,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
33651,26403,PTO,00:00.0,12,1,1944,7 AF,USA,NULL,MARSHALL ISLANDS,MILLI ISLAND ,UNIDENTIFIED TARGET ,NULL,NULL,NULL,605,17144,6.083333333,171.7333333,531 S,A24,A24,1,1,NULL,NULL,NULL,0,40,500 lb GP (GP-M43/M64),NULL,10,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,fffcedbb,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
33660,26402,PTO,00:00.0,12,1,1944,7 AF,USA,NULL,MARSHALL ISLANDS,MILLI ISLAND ,UNIDENTIFIED TARGET ,NULL,NULL,NULL,605,17144,6.083333333,171.7333333,531 S,A24,A24,1,1,NULL,NULL,NULL,NULL,20,100 lb GP (GP-M30),NULL,1,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,fffcedbb,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
33669,26401,PTO,00:00.0,12,1,1944,7 AF,USA,NULL,MARSHALL ISLANDS,MILLI ISLAND ,UNIDENTIFIED TARGET ,NULL,NULL,NULL,605,17144,6.083333333,171.7333333,531 S,A24,A24,1,1,NULL,21,20,2000,8,1000 lb GP (GP-M44/M65),NULL,4,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,fffcedbb,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
33931,26405,PTO,00:00.0,13,1,1944,7 AF,USA,NULL,MARSHALL ISLANDS,MILLI ISLAND ,UNIDENTIFIED TARGET ,NULL,NULL,NULL,605,17144,6.083333333,171.7333333,531 S,A24,A24,1,1,NULL,NULL,NULL,0,36,500 lb GP (GP-M43/M64),NULL,9,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,fffcedbb,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
33938,26404,PTO,00:00.0,13,1,1944,7 AF,USA,NULL,MARSHALL ISLANDS,MILLI ISLAND ,UNIDENTIFIED TARGET ,NULL,NULL,NULL,605,17144,6.083333333,171.7333333,531 S,A24,A24,1,1,NULL,21,20,2000,20,100 lb GP (GP-M30),NULL,1,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,fffcedbb,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
33944,26406,PTO,00:00.0,13,1,1944,7 AF,USA,NULL,MARSHALL ISLANDS,MILLI ISLAND ,UNIDENTIFIED TARGET ,NULL,NULL,NULL,605,17144,6.083333333,171.7333333,531 S,A24,A24,1,1,NULL,NULL,NULL,NULL,10,1000 lb GP (GP-M44/M65),NULL,5,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,fffcedbb,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
34815,26532,PTO,00:00.0,16,1,1944,7 AF,USA,NULL,MARSHALL ISLANDS,MILLI ISLAND ,STORES,NULL,NULL,NULL,505,17144,5.083333333,171.7333333,531 S,A24,A24,1,1,NULL,NULL,NULL,0,44,500 lb GP (GP-M43/M64),NULL,11,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,fffcedbb,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
34822,26531,PTO,00:00.0,16,1,1944,7 AF,USA,NULL,MARSHALL ISLANDS,MILLI ISLAND ,STORES,NULL,NULL,NULL,505,17144,5.083333333,171.7333333,531 S,A24,A24,1,1,NULL,25,20,2000,20,100 lb GP (GP-M30),NULL,1,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,fffcedbb,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
34831,26533,PTO,00:00.0,16,1,1944,7 AF,USA,NULL,MARSHALL ISLANDS,MILLI ISLAND ,STORES,NULL,NULL,NULL,505,17144,5.083333333,171.7333333,531 S,A24,A24,1,1,NULL,NULL,NULL,NULL,12,1000 lb GP (GP-M44/M65),NULL,6,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,fffcedbb,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
35166,26174,PTO,00:00.0,18,1,1944,7 AF,USA,NULL,MARSHALL ISLANDS,JALUIT ATOLL,OIL STORAGE ,NULL,NULL,NULL,603,16934,6.05,169.5666667,531 S,A24,A24,1,1,NULL,NULL,NULL,0,28,500 lb GP (GP-M43/M64),NULL,7,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,fffcedbb,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
35176,26173,PTO,00:00.0,18,1,1944,7 AF,USA,NULL,MARSHALL ISLANDS,JALUIT ATOLL,OIL STORAGE ,NULL,NULL,NULL,603,16934,6.05,169.5666667,531 S,A24,A24,1,1,NULL,25,150,15000,12,1000 lb GP (GP-M44/M65),NULL,6,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,fffcedbb,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
37161,26488,PTO,00:00.0,24,1,1944,7 AF,USA,NULL,MARSHALL ISLANDS,MILLI ISLAND ,ENEMY INSTALLATION ,NULL,NULL,NULL,605,17144,6.083333333,171.7333333,531 S,A24,A24,10,1,NULL,NULL,NULL,0,56,500 lb GP (GP-M43/M64),NULL,14,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,fffcedbb,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffff36e7,NULL,NULL,NULL,3 day variability on dates / Data from RAF HOME OFFICE Reports,NULL
37180,26487,PTO,00:00.0,24,1,1944,7 AF,USA,NULL,MARSHALL ISLANDS,MILLI ISLAND ,ENEMY INSTALLATION ,NULL,NULL,NULL,605,17144,6.083333333,171.7333333,531 S,A24,A24,10,1,NULL,24,15,1500,20,100 lb GP (GP-M30),NULL,1,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,fffcedbb,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
37438,26513,PTO,00:00.0,25,1,1944,7 AF,USA,NULL,MARSHALL ISLANDS,MILLI ISLAND ,GUN POSITIONS ,NULL,NULL,NULL,695,17144,7.583333333,171.7333333,531 S,A24,A24,10,1,NULL,NULL,NULL,0,52,500 lb GP (GP-M43/M64),NULL,13,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,fffcedbb,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
