id,Master_Index_Number,Theater,MsnDate,Day,Month,Year,NAF,Country_Flying_Mission,TGT_Country_Code,Country_Name,Location_Name,Target_Type_Description,Target_ID_Code,TGT_Industry_Code,Target_Industry_Description,Source_Lat,Source_Lon,Lat,Lon,Unit_ID,MDS,Aircraft_name,Msn_Type,Target_Priority,Target_priority_Explanation,Attacking_AC,Altitude,Altitude_Feet,Number_of_HE,Type_of_HE,lbs_HE,Tons_of_HE,Number_of_IC,Type_of_IC,lbs_IC,Tons_of_IC,Number_of_Frag,Type_of_FRAG,lbs_Frag,Tons_of_Frag,Total_lbs,TOTAL_TONS,Source_Launch_Base,Source_Launch_Base_Country,Source_Launch_Base_Lat,Source_Launch_Base_Long,Sortie_Dupe,Total_AC_Lost,Total_AC_Damaged,Airborne_AC,Number_of_AC_Dropping_Bombs,Time_over_Target,Sighting_Method_Code,Sighting_Explanation,BDA,Speed,Callsign,Rounds_Ammo,#_Escort_Planes,Type_of_Escort_Planes,Spares_Return_AC,WX_Fail_AC,Mech_Fail_AC,Misc_Fail_AC,Other_Fail_AC,TONS_LOST__JETTISONED,GE_ICON_Color,GE_Color_Code,GE_icon,KML_Date,NAF_Color_Code,Target_Comment,Mission_Comments,Source,Database_Edit_Comments,Speed__MPH_
109416,54865,PTO,00:00.0,27,11,1944,20 AF,USA,NULL,JAPAN,NABARI,URBAN AREA,NULL,NULL,NULL,3438,13604,34.63333333,136.0666667,499 BG,B29,B29,1,3,NULL,1,292,29200,NULL,500 lb GP (GP-M43/M64),NULL,2,NULL,500 lb Incendiary,NULL,1,NULL,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
109417,54478,PTO,00:00.0,27,11,1944,20 AF,USA,NULL,JAPAN,KISARAZU,KISARAZU NAVAL AIR S,NULL,NULL,NULL,3524,13955,35.4,139.9166667,499 BG,B29,B29,1,3,NULL,2,292,29200,NULL,500 lb GP (GP-M43/M64),NULL,4,NULL,500 lb Incendiary,NULL,2,NULL,,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
109418,56060,PTO,00:00.0,27,11,1944,20 AF,USA,NULL,JAPAN,TOKYO,DOCK AREA,NULL,NULL,NULL,3539,13946,35.65,139.7666667,497 BG,B29,B29,1,2,NULL,14,290,29000,NULL,500 lb GP (GP-M43/M64),NULL,23,NULL,500 lb Incendiary,NULL,9,NULL,,NULL,NULL,NULL,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
109419,56061,PTO,00:00.0,27,11,1944,20 AF,USA,NULL,JAPAN,TOKYO,DOCK AREA,NULL,NULL,NULL,3539,13946,35.65,139.7666667,498 BG,B29,B29,1,2,NULL,20,277,27700,NULL,500 lb GP (GP-M43/M64),NULL,34,NULL,500 lb Incendiary,NULL,15,NULL,,NULL,NULL,NULL,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
110715,55141,PTO,00:00.0,25,4,1945,20 AF,USA,NULL,JAPAN,NITTAGARA,NITTAGARA AIRFIELD,NULL,NULL,NULL,3205,13126,32.08333333,131.4333333,313 BW,B29,B29,1,1,NULL,18,137,13700,368,500 lb GP (GP-M43/M64),NULL,92,NULL,111 lb Incendiary,NULL,NULL,NULL,,NULL,NULL,NULL,92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
110716,56105,PTO,00:00.0,25,4,1945,20 AF,USA,NULL,JAPAN,TOMITAKA,TOMITAKA AIRFIELD,NULL,NULL,NULL,3224,13138,32.4,131.6333333,73 BW,B29,B29,1,1,NULL,21,130,13000,356,500 lb GP (GP-M43/M64),NULL,89,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
110717,54835,PTO,00:00.0,25,4,1945,20 AF,USA,NULL,JAPAN,MIYAZAKI,MIYAZAKI AIRFIELD,NULL,NULL,NULL,3153,13127,31.88333333,131.45,313 BW,B29,B29,1,1,NULL,19,135,13500,348,500 lb GP (GP-M43/M64),NULL,87,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
110718,54837,PTO,00:00.0,25,4,1945,20 AF,USA,NULL,JAPAN,MIYAZAKI,MIYAZAKI AIRFIELD,NULL,NULL,NULL,3153,13127,31.88333333,131.45,314 BW,B29,B29,1,1,NULL,15,100,10000,336,500 lb GP (GP-M43/M64),NULL,84,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
110719,55435,PTO,00:00.0,25,4,1945,20 AF,USA,NULL,JAPAN,SAEKI,SAEKI AIRFIELD,NULL,NULL,NULL,3258,13155,32.96666667,131.9166667,738 BW,B29,B29,1,1,NULL,19,208,20800,324,500 lb GP (GP-M43/M64),NULL,81,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
110720,54623,PTO,00:00.0,25,4,1945,20 AF,USA,NULL,JAPAN,KOKUBU,KOKUBU AIRFIELD,NULL,NULL,NULL,3143,13045,31.71666667,130.75,314 BW,B29,B29,1,1,NULL,17,153,15300,324,500 lb GP (GP-M43/M64),NULL,81,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
